RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1788,15601788,Smith,732,Germany,Male,33,9,60282.78,1,0,0,192119.93,0
1789,15601789,Wilson,592,Spain,Male,58,5,30315.65,4,0,0,141116.04,1
1790,15601790,Rodriguez,758,France,Male,23,4,81935.07,2,1,0,145780.39,0
1791,15601791,Davis,385,Spain,Female,44,6,189381.5,2,1,0,51236.26,1
1792,15601792,Rodriguez,718,Germany,Female,90,3,52246.45,2,0,0,129059.95,1
1793,15601793,Davis,396,Spain,Female,75,10,61577.56,3,1,1,55487.67,1
1794,15601794,Wilson,445,Spain,Female,32,1,94957.71,2,1,0,135404.68,0
1795,15601795,Garcia,598,France,Female,21,2,136175.57,4,1,1,10890.34,0
1796,15601796,Jones,440,Germany,Male,66,4,64106.19,4,0,0,179727.26,1
1797,15601797,Miller,674,France,Female,86,10,229761.53,4,1,0,195309.45,0
1798,15601798,Smith,446,Germany,Male,35,7,245032.3,1,1,0,102455.22,0
1799,15601799,Davis,418,Germany,Male,51,10,64790.76,3,1,0,110485.02,0
1800,15601800,Wilson,512,France,Male,91,6,143783.18,1,1,1,86405.07,0
1801,15601801,Wilson,438,France,Female,83,7,191315.19,3,1,0,172578.94,0
1802,15601802,Miller,625,Germany,Female,35,7,30821.47,3,0,0,131942.66,1
1803,15601803,Rodriguez,841,Germany,Male,31,6,209785.93,3,0,0,67962.71,0
1804,15601804,Wilson,607,Germany,Male,82,7,51386.61,4,1,1,192742.11,0
1805,15601805,Brown,459,Spain,Female,78,7,3481.14,3,0,0,146317.42,0
1806,15601806,Wilson,817,France,Female,42,8,206476.16,4,0,0,113540.71,1
1807,15601807,Williams,528,Spain,Male,23,4,16955.02,2,0,0,126130.49,1
1808,15601808,Garcia,586,France,Male,52,4,16571.19,1,1,1,28943.91,0
1809,15601809,Williams,488,Spain,Male,88,10,18820.84,4,1,0,191402.78,0
1810,15601810,Williams,734,Spain,Female,21,9,182547.45,4,0,1,196763.08,1
1811,15601811,Brown,443,France,Female,28,7,210495.48,2,0,1,12657.87,0
1812,15601812,Williams,564,France,Male,86,9,12904.42,2,1,1,109909.69,0
1813,15601813,Davis,460,France,Female,19,2,136538.84,4,0,0,187507.52,0
1814,15601814,Smith,366,Germany,Female,48,6,223315.63,4,0,0,118535.84,0
1815,15601815,Davis,840,Germany,Male,19,5,116211.58,3,0,0,28198.14,0
1816,15601816,Williams,520,Germany,Male,21,7,54046.97,4,0,0,153000.7,0
1817,15601817,Garcia,437,France,Male,31,3,135133.97,4,0,1,178073.9,1
1818,15601818,Garcia,422,France,Male,21,4,79053.34,3,1,0,199770.79,0
1819,15601819,Wilson,435,Germany,Male,78,0,113697.04,3,0,1,20220.78,0
1820,15601820,Brown,738,Spain,Female,34,2,90136.48,1,1,0,37373.44,0
1821,15601821,Brown,816,Germany,Female,28,2,238587.46,1,1,1,150962.49,1
1822,15601822,Garcia,802,France,Female,20,3,168600.73,4,1,1,27930.94,0
1823,15601823,Garcia,559,France,Female,56,8,6026.61,2,1,1,167160.64,1
1824,15601824,Wilson,626,Spain,Male,66,0,32853.31,1,0,1,191465.7,0
1825,15601825,Williams,762,Spain,Female,54,9,200583.44,4,1,1,115640.49,1
1826,15601826,Williams,459,Spain,Female,25,0,125049.97,3,1,1,59175.4,0
1827,15601827,Garcia,770,Germany,Male,90,1,142971.77,4,1,0,26293.27,1
1828,15601828,Smith,375,Spain,Male,68,9,240486.94,2,0,1,196133.01,1
1829,15601829,Rodriguez,487,Germany,Female,52,7,236137.23,1,0,0,52560.27,1
1830,15601830,Miller,490,Spain,Male,36,0,42043.13,2,0,1,140400.65,0
1831,15601831,Smith,533,Spain,Male,44,3,494.58,1,0,1,57246.7,1
1832,15601832,Davis,582,France,Male,18,0,129039.49,1,0,1,32631.08,0
1833,15601833,Smith,646,France,Female,90,10,38067.03,2,0,1,48292.89,1
1834,15601834,Wilson,694,Germany,Female,23,6,2226.6,3,1,0,189132.52,1
1835,15601835,Garcia,482,Spain,Male,23,0,5764.42,3,0,0,92566.79,0
1836,15601836,Brown,837,Spain,Male,30,8,220595.12,3,0,1,141917.55,1
1837,15601837,Rodriguez,422,Germany,Female,37,0,47278.14,3,0,0,78973.58,1
1838,15601838,Brown,492,Spain,Female,21,7,80412.91,3,1,1,174013.74,1
1839,15601839,Garcia,425,Germany,Male,30,0,137634.11,3,0,0,144204.59,0
1840,15601840,Rodriguez,427,France,Male,83,7,149115.88,3,0,0,192584.76,1
1841,15601841,Williams,367,Germany,Female,82,1,124220.16,3,0,1,53206.29,1
1842,15601842,Brown,560,Spain,Male,46,5,248936.44,1,0,1,26566.09,0
1843,15601843,Rodriguez,836,France,Female,31,8,29048.84,4,0,0,159397.34,1
1844,15601844,Miller,639,France,Female,68,1,220842.38,1,1,0,51622.02,1
1845,15601845,Davis,559,France,Male,28,2,140389.4,2,1,0,15628.7,0
1846,15601846,Brown,812,France,Female,26,5,22392.82,1,1,1,12190.39,1
1847,15601847,Davis,734,Spain,Male,51,4,95458.92,1,1,0,179828.39,1
1848,15601848,Davis,462,Germany,Female,67,0,26767.73,1,1,0,11300.28,1
1849,15601849,Brown,843,Germany,Female,80,2,64868.25,3,1,0,103322.12,1
1850,15601850,Rodriguez,436,France,Female,30,10,31554.4,4,0,1,96082.01,0
1851,15601851,Rodriguez,550,Spain,Female,62,6,238175.89,2,1,0,191714.61,1
1852,15601852,Davis,786,Germany,Female,83,4,197526.73,3,1,1,167675.17,0
1853,15601853,Wilson,380,Germany,Male,64,0,9124.86,1,1,1,198750.13,0
1854,15601854,Williams,470,Spain,Female,44,4,13411.89,4,1,0,190020.11,0
1855,15601855,Johnson,522,Germany,Female,50,9,184563.7,3,0,1,58787.8,0
1856,15601856,Smith,846,Spain,Female,54,10,204590.08,1,0,1,157080.91,0
1857,15601857,Rodriguez,425,Spain,Male,18,10,107258.62,3,0,1,138661.96,1
1858,15601858,Rodriguez,797,Germany,Male,26,8,129204.3,4,0,1,86978.81,0
1859,15601859,Miller,783,France,Male,23,2,22777.01,3,1,0,134737.19,1
1860,15601860,Johnson,760,Germany,Male,49,0,29615.97,4,0,1,126147.15,1
1861,15601861,Smith,771,France,Female,36,1,178382.49,4,0,0,48500.79,0
1862,15601862,Brown,403,Germany,Female,88,9,155724.41,1,0,0,163441.67,0
1863,15601863,Smith,457,Spain,Female,32,3,26734.46,4,0,1,154766.24,1
1864,15601864,Smith,749,Germany,Male,67,2,190139.9,3,0,1,28719.21,1
1865,15601865,Garcia,770,Germany,Female,64,0,157171.58,1,0,1,74737.96,1
1866,15601866,Rodriguez,434,Germany,Male,20,7,230655.99,4,0,1,36144.35,1
1867,15601867,Wilson,739,France,Male,77,1,236373.35,1,1,0,114979.71,0
1868,15601868,Wilson,590,France,Male,43,10,148930.47,4,1,1,103177.9,0
1869,15601869,Rodriguez,451,Spain,Female,47,0,111852.17,4,0,0,44591.62,1
1870,15601870,Rodriguez,357,Germany,Female,63,7,216782.9,1,0,0,133753.05,1
1871,15601871,Brown,758,France,Male,68,2,40567.32,1,1,0,159974.98,1
1872,15601872,Wilson,692,Spain,Female,76,4,99602.7,4,0,1,162160.93,1
1873,15601873,Johnson,573,Germany,Male,49,9,212426.12,3,0,0,71152.27,0
1874,15601874,Davis,808,Spain,Male,67,1,1102.96,1,0,0,79155.95,1
1875,15601875,Williams,494,France,Male,86,3,144471.83,3,1,0,51874.22,0
1876,15601876,Jones,817,France,Female,27,0,79098.21,2,0,0,29177.46,0
1877,15601877,Davis,593,Germany,Female,88,6,174571.47,4,0,0,136871.85,1
1878,15601878,Brown,508,Germany,Male,29,0,81462.91,1,1,1,89916.11,0
1879,15601879,Garcia,608,Germany,Female,33,5,118114.66,3,1,0,35994.99,0
1880,15601880,Garcia,814,Spain,Female,30,2,58552.55,3,1,0,74859.57,1
1881,15601881,Williams,542,Germany,Male,77,2,56770.69,4,0,0,66170.8,1
1882,15601882,Davis,738,Germany,Female,53,6,193291.03,4,0,0,78039.58,1
1883,15601883,Johnson,363,Spain,Male,25,8,115961.32,3,1,1,153392.75,1
1884,15601884,Rodriguez,678,France,Female,25,3,24425.66,3,1,0,110714.49,0
1885,15601885,Garcia,501,France,Female,82,5,176419.46,2,1,0,40779.55,0
1886,15601886,Miller,482,Spain,Female,36,7,46484.12,3,0,1,89157.7,1
1887,15601887,Williams,355,Spain,Female,44,2,119558.7,1,0,1,49566.71,1
1888,15601888,Garcia,563,Germany,Male,63,9,31345.09,4,1,0,87223.02,0
1889,15601889,Jones,614,Germany,Female,47,2,14383.59,3,1,0,59344.57,1
1890,15601890,Smith,701,Germany,Male,78,3,144427.63,1,1,1,91522.22,1
1891,15601891,Smith,510,France,Female,70,7,14443.25,4,1,1,145029.19,1
1892,15601892,Jones,431,Spain,Male,21,3,207793.39,3,0,0,100602.81,1
1893,15601893,Williams,583,Germany,Male,41,0,176541.64,2,0,1,29624.61,0
1894,15601894,Garcia,775,Spain,Female,72,9,30173.0,4,0,1,41232.52,1
1895,15601895,Williams,665,Germany,Female,32,4,67051.22,4,0,0,81211.41,0
1896,15601896,Davis,839,Germany,Male,44,9,214119.47,2,0,0,180712.87,1
1897,15601897,Wilson,756,Germany,Male,30,4,46096.18,4,1,1,167476.8,0
1898,15601898,Davis,629,France,Male,75,7,220884.52,1,0,0,86011.8,0
1899,15601899,Garcia,804,France,Female,19,0,72801.32,2,0,0,88521.08,1
1900,15601900,Williams,479,Spain,Female,91,3,213202.88,4,0,1,158678.75,1
1901,15601901,Brown,818,Germany,Male,87,3,239475.68,1,1,1,59420.82,0
1902,15601902,Miller,665,Germany,Female,31,9,54745.96,2,0,1,143135.72,1
1903,15601903,Williams,626,France,Male,91,1,205561.61,2,1,0,66708.38,1
1904,15601904,Smith,414,Spain,Female,75,6,161470.41,2,1,0,115063.31,1
1905,15601905,Miller,850,France,Female,51,9,187229.64,3,0,1,147329.33,1
1906,15601906,Jones,767,France,Female,81,5,188384.34,1,0,0,113671.66,0
1907,15601907,Wilson,841,France,Male,39,2,192911.81,3,1,0,127742.34,1
1908,15601908,Jones,627,Germany,Male,92,3,43338.18,2,1,0,56980.58,0
1909,15601909,Smith,840,France,Male,63,1,10184.25,3,1,1,172166.33,0
1910,15601910,Johnson,666,Germany,Male,61,4,82140.2,1,0,1,120370.1,1
1911,15601911,Brown,669,France,Male,42,2,73635.81,2,1,0,122498.14,0
1912,15601912,Smith,765,Germany,Male,62,9,186655.27,2,0,0,168014.12,1
1913,15601913,Jones,396,France,Male,74,5,187839.21,4,1,0,190761.98,0
1914,15601914,Williams,474,Spain,Female,43,1,120280.53,3,1,1,40410.09,0
1915,15601915,Davis,443,Germany,Female,29,9,50787.37,4,1,0,121331.8,0
1916,15601916,Davis,578,France,Male,30,7,93094.26,4,0,1,172444.47,1
1917,15601917,Garcia,513,France,Female,50,6,25721.4,2,0,1,32888.45,0
1918,15601918,Smith,352,Germany,Male,86,4,78851.26,2,1,0,46299.85,0
1919,15601919,Johnson,531,Germany,Male,60,5,2483.27,1,1,0,146761.12,0
1920,15601920,Johnson,647,Germany,Male,56,3,166547.6,1,1,1,184291.83,1
1921,15601921,Williams,483,Spain,Male,65,4,214992.39,2,0,0,144557.24,1
1922,15601922,Miller,708,Germany,Male,41,0,75627.78,4,1,0,91970.19,1
1923,15601923,Wilson,451,France,Male,39,9,147391.95,4,1,0,78014.0,0
1924,15601924,Williams,524,Spain,Female,73,4,14332.51,3,1,0,167613.04,0
1925,15601925,Miller,708,Spain,Female,35,6,197134.03,1,1,1,101628.45,0
1926,15601926,Miller,506,France,Female,65,1,196433.9,4,0,0,42796.57,1
1927,15601927,Smith,736,France,Male,63,10,233456.55,4,0,1,94972.2,1
1928,15601928,Brown,651,Spain,Male,19,1,212770.41,2,0,0,185191.04,0
1929,15601929,Jones,641,Germany,Male,19,0,151371.13,4,1,0,167980.3,1
1930,15601930,Smith,418,Spain,Female,18,4,229640.19,3,0,1,91758.63,0
1931,15601931,Johnson,594,Spain,Male,20,3,153630.81,1,0,0,56665.96,0
1932,15601932,Rodriguez,667,France,Male,38,4,209088.48,1,0,0,82641.08,0
1933,15601933,Smith,564,France,Male,77,7,164768.96,3,1,1,86044.32,1
1934,15601934,Smith,592,Spain,Male,68,4,54597.16,3,0,0,118764.15,0
1935,15601935,Garcia,438,France,Female,72,1,111173.22,4,0,0,137926.37,0
1936,15601936,Brown,752,Spain,Male,19,10,234214.15,3,1,0,193349.54,1
1937,15601937,Williams,830,France,Male,67,5,69005.45,3,0,0,97355.67,1
1938,15601938,Garcia,687,Spain,Female,79,6,223573.9,1,1,0,160107.43,1
1939,15601939,Williams,669,France,Female,72,1,118345.37,3,0,1,13756.84,0
1940,15601940,Garcia,667,Germany,Male,40,4,174333.3,1,0,1,116468.76,1
1941,15601941,Jones,486,Spain,Male,81,2,54756.07,3,1,1,161264.81,1
1942,15601942,Wilson,480,Spain,Male,39,5,218536.62,3,0,1,169992.67,0
1943,15601943,Davis,636,Germany,Male,53,7,43239.15,4,1,0,134039.02,0
1944,15601944,Wilson,523,France,Female,58,7,185479.63,3,0,0,84254.82,1
1945,15601945,Brown,514,Germany,Male,22,9,195253.13,4,0,1,137672.71,0
1946,15601946,Jones,600,Germany,Female,30,4,55532.25,3,1,0,96836.92,1
1947,15601947,Davis,392,Germany,Female,62,6,64101.8,4,1,0,139092.95,1
1948,15601948,Brown,556,Germany,Male,65,10,74233.66,1,1,0,188292.67,0
1949,15601949,Garcia,593,Germany,Male,91,1,2773.24,3,1,0,142525.82,1
1950,15601950,Smith,498,France,Female,70,6,8316.55,1,0,0,94399.34,1
1951,15601951,Wilson,610,France,Male,21,6,120761.75,4,0,0,165310.44,1
1952,15601952,Johnson,630,France,Male,41,6,102578.15,4,1,0,126718.59,1
1953,15601953,Rodriguez,681,Germany,Female,60,3,125595.34,3,0,1,99438.36,0
1954,15601954,Wilson,562,France,Female,39,8,173399.88,4,1,0,150959.29,1
1955,15601955,Miller,784,France,Female,91,2,34749.73,1,1,0,59848.73,1
1956,15601956,Johnson,629,Spain,Female,21,6,97688.54,2,0,0,86421.64,0
1957,15601957,Wilson,826,Germany,Male,78,3,235876.35,2,0,0,103202.23,0
1958,15601958,Davis,709,Spain,Male,47,7,22609.26,1,1,1,126041.73,0
1959,15601959,Davis,650,Spain,Male,21,3,179490.82,2,0,0,191951.84,1
1960,15601960,Wilson,704,France,Male,54,5,193771.86,4,1,0,198837.94,0
1961,15601961,Johnson,665,Spain,Female,42,0,91966.11,2,1,0,116668.13,1
1962,15601962,Brown,765,France,Male,27,7,181169.8,1,1,1,105379.61,0
1963,15601963,Davis,674,Spain,Female,46,10,28474.45,1,0,1,133593.36,1
1964,15601964,Wilson,821,Germany,Male,83,1,82141.89,2,1,0,31743.15,0
1965,15601965,Wilson,850,France,Female,56,0,111566.63,1,0,0,107503.72,0
1966,15601966,Rodriguez,677,France,Female,38,6,37555.66,2,1,0,133743.58,1
1967,15601967,Jones,781,Germany,Female,21,10,212664.74,4,0,1,190767.8,0
1968,15601968,Garcia,673,Spain,Male,27,6,134959.22,4,0,1,173130.12,0
1969,15601969,Garcia,557,Spain,Male,19,8,8273.4,2,0,0,128731.08,1
1970,15601970,Smith,675,France,Female,42,10,225338.74,3,1,1,51484.99,1
1971,15601971,Williams,678,Spain,Female,84,10,205330.06,4,0,0,43942.11,1
1972,15601972,Williams,502,France,Female,45,6,149167.69,1,0,0,97120.58,0
1973,15601973,Smith,443,Germany,Female,90,7,101267.26,1,0,1,133314.79,1
1974,15601974,Smith,417,Spain,Male,66,5,33239.4,3,0,1,77423.36,1
1975,15601975,Jones,606,France,Female,65,4,169917.42,2,1,1,169676.03,0
1976,15601976,Johnson,530,Germany,Female,81,3,129442.69,3,1,1,38931.33,0
1977,15601977,Williams,468,Spain,Male,66,6,201699.3,4,1,0,34576.08,1
1978,15601978,Wilson,768,Spain,Male,35,0,237828.96,2,1,0,41499.26,1
1979,15601979,Wilson,667,France,Male,67,6,99538.78,4,1,0,45937.32,1
1980,15601980,Davis,662,Germany,Male,88,3,53834.06,4,1,1,144921.96,1
1981,15601981,Wilson,445,Spain,Female,19,4,30354.51,3,0,0,109418.89,1
1982,15601982,Wilson,766,France,Male,59,3,150780.63,2,0,0,198298.0,1
1983,15601983,Smith,365,France,Male,55,4,12417.59,4,1,0,169614.4,0
1984,15601984,Jones,729,Germany,Male,22,4,182772.3,1,0,1,32459.67,0
1985,15601985,Rodriguez,765,Germany,Female,59,2,225283.34,4,0,0,122372.98,1
1986,15601986,Miller,776,Germany,Female,56,2,185570.71,2,1,0,72606.24,0
1987,15601987,Smith,615,France,Male,61,3,7745.06,4,1,1,125639.93,0
1988,15601988,Wilson,832,Spain,Female,34,9,235041.27,1,1,1,111450.14,0
1989,15601989,Johnson,592,Germany,Female,49,10,233810.67,4,1,1,29095.77,1
1990,15601990,Wilson,520,Spain,Male,55,0,77405.02,3,1,1,32898.04,0
1991,15601991,Miller,465,France,Male,79,10,154668.2,4,0,0,19847.66,1
1992,15601992,Garcia,450,Germany,Male,27,7,247644.84,3,0,0,89618.31,0
1993,15601993,Smith,425,Germany,Female,92,9,180558.37,2,1,0,49893.77,0
1994,15601994,Brown,502,Germany,Male,55,4,68765.42,4,1,0,158148.84,1
1995,15601995,Davis,363,Spain,Female,34,3,78803.31,1,0,1,88572.38,0
1996,15601996,Wilson,386,Spain,Male,89,5,22457.11,2,0,1,24906.83,1
1997,15601997,Davis,448,Spain,Male,27,8,198696.46,1,1,1,113475.72,0
1998,15601998,Johnson,514,Spain,Female,52,9,98100.15,3,0,0,185146.85,0
1999,15601999,Garcia,770,Spain,Male,24,4,2826.98,2,0,1,70597.31,1
2000,15602000,Johnson,626,Spain,Male,49,9,230779.85,2,0,0,162811.66,0
2001,15602001,Brown,651,Spain,Female,38,0,59636.85,3,1,1,129384.99,0
2002,15602002,Garcia,623,Germany,Male,37,6,80423.99,3,0,1,63672.07,1
2003,15602003,Wilson,455,France,Male,61,6,33037.79,1,0,1,66996.4,0
2004,15602004,Rodriguez,814,Germany,Male,73,7,10642.87,4,0,0,17794.99,0
2005,15602005,Wilson,708,Germany,Male,87,10,221431.48,3,0,0,27456.35,0
2006,15602006,Davis,543,France,Male,60,8,68919.26,3,0,1,40971.78,1
2007,15602007,Brown,445,Germany,Male,32,9,164049.44,1,1,1,161756.87,0
2008,15602008,Williams,359,Spain,Male,78,10,1752.61,4,1,1,145121.95,1
2009,15602009,Garcia,721,Germany,Male,86,10,222928.12,2,0,0,94320.68,0
2010,15602010,Jones,549,Germany,Male,91,5,182298.67,3,1,1,162742.23,1
2011,15602011,Williams,796,Spain,Male,49,5,175780.75,4,0,1,54096.94,0
2012,15602012,Williams,733,Spain,Male,86,4,4110.97,3,1,1,11128.16,1
2013,15602013,Rodriguez,555,France,Female,24,6,59126.01,4,1,0,92454.82,0
2014,15602014,Miller,372,France,Male,72,4,209354.92,1,0,0,121461.92,0
2015,15602015,Williams,380,Germany,Male,21,2,91209.11,1,1,1,40035.12,0
2016,15602016,Garcia,737,Spain,Female,64,3,214367.03,2,1,0,19412.41,1
2017,15602017,Smith,418,Spain,Female,81,4,165396.55,3,1,0,18330.5,1
2018,15602018,Rodriguez,842,Germany,Female,54,5,56282.26,1,0,0,129818.12,0
2019,15602019,Rodriguez,654,Spain,Female,62,8,52840.34,3,1,1,196266.67,0
2020,15602020,Williams,655,Germany,Female,37,1,123330.86,4,0,1,142888.16,1
2021,15602021,Smith,470,Spain,Male,71,2,77399.23,4,0,1,11992.15,1
2022,15602022,Williams,737,Spain,Female,20,2,49185.08,1,1,1,15162.9,1
2023,15602023,Brown,698,France,Male,74,3,169847.69,1,1,1,163703.03,1
2024,15602024,Davis,377,Spain,Female,91,0,93354.92,2,1,1,24260.13,0
2025,15602025,Wilson,517,Spain,Female,90,4,14153.6,4,1,1,50620.89,1
2026,15602026,Garcia,648,France,Female,76,1,143167.38,1,1,1,193240.53,1
2027,15602027,Davis,647,France,Female,60,6,221293.68,2,0,1,145561.78,1
2028,15602028,Jones,671,Germany,Female,68,8,238711.39,3,1,0,156679.38,0
2029,15602029,Garcia,783,Spain,Male,87,4,61090.16,1,0,0,41149.06,1
2030,15602030,Davis,600,France,Male,42,2,172550.81,4,0,0,49963.33,1
2031,15602031,Jones,482,France,Male,89,2,80540.0,2,1,1,81451.79,0
2032,15602032,Jones,434,Spain,Female,48,9,233263.01,2,0,1,133824.06,0
2033,15602033,Williams,472,Germany,Male,20,9,23480.18,1,0,1,127200.99,0
2034,15602034,Williams,614,Spain,Female,35,3,240381.84,4,0,0,178997.02,0
2035,15602035,Garcia,519,Spain,Male,60,4,172510.89,2,1,0,183819.36,1
2036,15602036,Miller,573,Germany,Male,43,8,239849.58,1,0,0,146157.99,1
2037,15602037,Jones,475,France,Male,41,6,248223.8,2,0,1,95386.06,1
2038,15602038,Brown,454,France,Female,82,0,238735.41,4,1,1,15372.66,1
2039,15602039,Smith,456,Germany,Female,24,3,94613.04,1,1,1,42198.49,1
2040,15602040,Williams,672,Spain,Male,22,10,118229.19,3,0,0,180583.3,1
2041,15602041,Smith,695,Germany,Female,78,5,126584.89,4,1,1,36166.82,0
2042,15602042,Davis,775,France,Male,23,3,176647.12,2,1,1,177777.25,1
2043,15602043,Davis,723,France,Female,91,7,66816.45,4,0,0,109316.54,0
2044,15602044,Wilson,707,Germany,Female,91,8,177016.87,1,1,1,16532.52,1
2045,15602045,Miller,357,Spain,Male,36,6,193769.39,4,1,0,34236.21,0
2046,15602046,Wilson,481,Spain,Male,34,1,39237.12,1,0,1,127024.39,1
2047,15602047,Brown,478,France,Male,27,2,171264.0,4,0,0,182827.62,1
2048,15602048,Garcia,503,France,Male,61,6,178783.11,4,0,0,182708.75,0
2049,15602049,Brown,580,Germany,Female,25,5,164316.12,3,0,1,109209.74,1
2050,15602050,Johnson,724,France,Female,91,10,92519.47,3,1,1,84368.85,1
2051,15602051,Rodriguez,569,Germany,Female,52,9,193761.09,4,0,0,194502.39,1
2052,15602052,Williams,453,Spain,Male,24,8,14838.49,2,1,0,82996.31,0
2053,15602053,Smith,400,Spain,Female,63,5,183113.72,4,1,1,104859.83,1
2054,15602054,Miller,517,Spain,Female,63,1,247799.51,2,1,1,91881.14,0
2055,15602055,Smith,376,Spain,Female,61,8,196724.12,4,0,1,139825.74,1
2056,15602056,Johnson,562,Spain,Female,50,5,26627.84,2,1,1,59402.3,1
2057,15602057,Jones,352,France,Male,43,8,101633.97,4,0,0,168934.51,1
2058,15602058,Smith,723,France,Female,20,3,102052.31,1,1,1,39237.75,0
2059,15602059,Rodriguez,679,Spain,Male,40,0,199328.4,3,0,0,15775.39,1
2060,15602060,Johnson,458,Spain,Male,92,6,159492.51,4,1,1,35636.6,1
2061,15602061,Miller,428,Germany,Female,32,3,90644.64,3,0,1,70376.9,0
2062,15602062,Garcia,454,Spain,Female,80,4,246964.28,1,1,1,131641.76,0
2063,15602063,Wilson,478,Germany,Male,61,9,207096.76,1,0,1,10207.05,1
2064,15602064,Jones,425,Germany,Male,47,1,88443.56,2,1,1,125999.59,0
2065,15602065,Garcia,447,Spain,Male,23,3,24092.26,4,1,1,64283.52,1
2066,15602066,Garcia,535,Germany,Female,32,10,77190.64,4,1,0,48278.65,0
2067,15602067,Wilson,513,Germany,Female,83,4,26505.3,4,0,0,132873.54,0
2068,15602068,Williams,847,Spain,Male,64,8,94185.97,3,0,1,89798.1,1
2069,15602069,Jones,825,Germany,Male,30,7,48117.45,1,1,1,44540.73,0
2070,15602070,Johnson,540,France,Male,77,8,125163.18,3,0,1,166432.45,1
2071,15602071,Wilson,509,Spain,Male,71,2,58891.64,4,0,0,134215.04,0
2072,15602072,Garcia,669,Germany,Male,37,2,56999.75,1,0,1,70108.1,1
2073,15602073,Rodriguez,671,Germany,Female,25,10,222143.0,3,1,1,120375.74,1
2074,15602074,Johnson,671,Spain,Female,81,5,78468.63,1,0,1,152299.92,1
2075,15602075,Rodriguez,383,Spain,Male,59,7,150632.04,3,1,1,41853.17,0
2076,15602076,Rodriguez,484,Germany,Female,70,3,131280.91,2,0,1,85732.8,0
2077,15602077,Brown,653,Spain,Male,41,1,233913.55,1,1,0,113964.59,0
2078,15602078,Williams,825,Germany,Female,30,8,191754.02,1,1,0,183927.59,1
2079,15602079,Wilson,368,France,Male,76,9,32988.79,4,0,0,83648.22,0
2080,15602080,Brown,490,Germany,Female,56,9,225530.04,1,0,1,18405.36,1
2081,15602081,Miller,585,Germany,Female,84,3,249135.93,2,1,1,141198.23,0
2082,15602082,Garcia,576,France,Male,39,10,224699.48,2,0,1,72561.22,0
2083,15602083,Miller,575,Germany,Male,63,2,160926.86,4,0,1,145072.59,1
2084,15602084,Jones,372,Spain,Female,83,8,52309.14,1,1,0,68628.07,1
2085,15602085,Smith,683,Germany,Male,37,3,244444.22,3,0,0,86113.31,1
2086,15602086,Johnson,516,Germany,Female,86,9,18661.95,1,1,1,127402.93,0
2087,15602087,Williams,468,Germany,Female,52,5,106587.92,3,1,1,195502.07,1
2088,15602088,Smith,818,France,Female,72,4,203600.88,1,1,0,188150.03,1
2089,15602089,Garcia,461,Spain,Male,33,5,145573.04,4,1,1,144219.51,0
2090,15602090,Wilson,815,Germany,Male,74,3,26115.15,4,0,0,35973.98,0
2091,15602091,Miller,636,Spain,Female,38,3,56659.79,3,0,1,172361.92,1
2092,15602092,Johnson,631,Spain,Female,86,3,145769.49,4,0,1,182972.58,1
2093,15602093,Jones,756,Spain,Female,50,6,44171.49,1,1,1,113506.18,0
2094,15602094,Garcia,487,Germany,Male,72,1,110488.36,3,0,0,180536.37,0
2095,15602095,Rodriguez,690,France,Female,90,8,17951.32,3,0,0,159669.77,1
2096,15602096,Jones,691,Spain,Female,25,9,63786.39,2,1,1,64682.29,0
2097,15602097,Wilson,764,Germany,Male,86,6,72153.88,2,0,0,164262.47,1
2098,15602098,Miller,846,Germany,Male,91,10,146285.63,2,0,0,88967.06,1
2099,15602099,Garcia,413,Germany,Female,71,6,108876.85,1,0,0,199502.56,1
